X,Y
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
1304,830
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
1282,848
1278,850
-inf,-inf
-inf,-inf
1268,860
1266,862
1262,864
1258,866
1256,872
1252,872
1250,876
1246,878
1244,882
1240,882
1240,886
1234,888
1230,890
1230,896
1224,896
1222,900
1218,900
1214,904
1212,906
1210,906
1206,908
1202,910
1200,916
1196,916
1194,920
1190,922
1188,924
1184,926
1182,928
1178,930
1176,932
1174,934
1168,936
1166,938
1162,940
1160,942
1156,942
1152,948
1150,946
1146,948
-inf,-inf
1140,952
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
1122,966
1118,968
-inf,-inf
1112,970
1106,970
1108,974
1102,974
1100,976
1096,978
1094,980
1090,982
1086,984
1082,984
1080,986
1076,986
1074,988
1072,990
1068,990
1064,994
1060,994
1058,994
1056,996
1052,1000
1048,1000
1046,1000
1042,1000
1040,1004
1036,1002
1034,1006
1030,1004
1028,1006
1024,1006
1022,1010
1020,1012
1016,1008
1012,1014
1008,1010
1004,1014
1002,1012
1002,1016
996,1014
992,1014
990,1020
986,1018
984,1018
980,1018
976,1022
974,1022
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
954,1024
-inf,-inf
948,1024
-inf,-inf
940,1026
938,1028
936,1026
932,1028
926,1028
926,1026
922,1026
920,1026
914,1030
914,1030
910,1032
908,1030
906,1032
900,1032
898,1032
896,1030
892,1030
888,1030
886,1028
884,1028
882,1032
878,1030
874,1028
872,1030
868,1028
864,1028
862,1028
860,1030
856,1028
852,1030
848,1030
-inf,-inf
844,1030
-inf,-inf
836,1026
-inf,-inf
830,1026
828,1024
824,1026
822,1024
818,1022
814,1022
812,1024
808,1022
806,1022
804,1022
800,1022
798,1020
-inf,-inf
792,1020
788,1018
786,1020
-inf,-inf
