1094, 784
1094, 784
1089, 788
1089, 788
1089, 788
1089, 788
1082, 804
1082, 804
1082, 804
1076, 809
1076, 809
1076, 809
1076, 809
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1066, 821
1034, 864
1034, 864
1034, 864
1034, 864
1034, 864
1034, 864
1034, 864
1034, 864
1034, 864
1015, 883
1015, 883
1015, 883
1015, 883
1009, 891
1009, 891
1009, 891
1009, 891
1009, 891
1009, 891
996, 906
993, 907
990, 909
989, 912
988, 914
985, 915
983, 917
980, 920
978, 922
976, 923
973, 925
972, 927
970, 928
969, 931
966, 932
963, 934
961, 935
959, 937
957, 939
954, 941
953, 942
950, 944
948, 945
947, 947
944, 948
942, 950
940, 951
938, 953
936, 955
934, 956
932, 958
930, 959
927, 961
927, 961
923, 964
920, 965
920, 965
916, 968
916, 969
913, 970
910, 971
909, 973
907, 973
904, 975
902, 975
900, 977
898, 977
895, 979
894, 980
892, 981
891, 982
887, 982
885, 983
883, 984
881, 986
879, 985
878, 987
874, 987
873, 989
871, 989
868, 991
865, 991
864, 993
862, 993
860, 993
859, 994
857, 995
854, 996
853, 996
848, 996
848, 998
846, 998
845, 998
840, 998
840, 999
840, 999
834, 1000
834, 1000
830, 1002
829, 1002
827, 1002
825, 1002
825, 1002
821, 1003
821, 1003
816, 1004
815, 1004
813, 1004
812, 1004
812, 1004
805, 1005
804, 1005
802, 1005
802, 1005
798, 1004
795, 1005
792, 1005
792, 1005
790, 1005
787, 1004
785, 1005
784, 1005
781, 1004
780, 1004
780, 1004
780, 1004
780, 1004
772, 1001
772, 1001
772, 1001
766, 1001
766, 1001
760, 1000
759, 1000
757, 1000
756, 999
752, 999
750, 998
748, 998
749, 997
746, 997
744, 996
741, 995
739, 995
736, 993
734, 993
732, 994
730, 993
728, 992
726, 991
723, 988
722, 988
720, 989
717, 987
715, 986
713, 986
711, 985
709, 985
707, 983
706, 982
703, 981
701, 981
699, 978
697, 978
694, 977
693, 977
690, 975
688, 974
686, 973
683, 972
683, 971
681, 970
677, 968
676, 968
674, 966
669, 965
669, 963
667, 963
666, 961
662, 960
660, 958
660, 956
657, 955
657, 955
652, 951
652, 951
648, 949
646, 947
643, 945
642, 944
640, 942
637, 940
636, 939
633, 937
633, 937
627, 934
627, 932
624, 931
623, 929
622, 927
617, 925
616, 924
614, 922
611, 920
611, 917
611, 917
605, 914
603, 912
601, 911
599, 908
597, 907
594, 906
593, 906
592, 905
591, 906
590, 903
590, 904
589, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
587, 903
602, 840
601, 840
601, 840
601, 840
600, 839
600, 839
600, 839
599, 840
598, 838
598, 838
597, 837
597, 837
596, 837
595, 835
596, 834
595, 832
594, 832
593, 831
591, 831
593, 829
592, 829
592, 827
591, 826
591, 826
590, 824
590, 824
589, 823
589, 821
588, 821
587, 819
587, 818
586, 817
587, 815
585, 814
584, 813
584, 813
584, 813
584, 813
582, 807
582, 805
580, 804
580, 803
579, 801
580, 799
578, 797
577, 796
577, 794
578, 792
575, 791
575, 789
578, 788
578, 788
576, 784
577, 782
576, 780
575, 778
575, 776
573, 774
573, 773
572, 771
572, 769
572, 767
571, 765
569, 762
570, 760
569, 758
570, 756
567, 754
567, 751
567, 751
559, 748
566, 744
567, 742
565, 740
564, 738
564, 735
563, 732
562, 730
561, 727
560, 725
561, 724
560, 720
560, 717
559, 716
557, 714
558, 711
556, 708
556, 706
555, 703
555, 700
554, 698
554, 695
553, 692
553, 690
552, 686
551, 684
551, 682
551, 679
551, 674
549, 671
547, 668
546, 666
547, 662
547, 659
546, 656
544, 653
545, 650
545, 646
545, 644
546, 640
544, 637
543, 633
543, 630
542, 627
544, 624
541, 620
540, 617
541, 612
539, 609
540, 607
539, 604
541, 599
538, 595
537, 591
537, 588
537, 585
535, 579
535, 575
534, 573
534, 568
533, 565
533, 562
532, 558
531, 554
531, 548
529, 546
530, 542
529, 538
528, 534
528, 530
527, 526
527, 522
526, 518
526, 514
525, 510
524, 508
523, 509
521, 510
521, 512
522, 513
522, 516
522, 518
522, 520
520, 521
521, 523
521, 527
521, 526
520, 528
520, 530
519, 532
520, 532
520, 534
520, 536
518, 537
518, 538
518, 539
518, 543
517, 542
517, 543
517, 544
